user,TTN,TP53,ARID1A,KMT2D,MUC16,KDM6A,PIK3CA,ELF3,SYNE1,KMT2C,STAG2,BIRC6,HMCN1,CDKN1A,EP300,SPTAN1,MACF1,RYR2,FLG,FAT4,XIRP2,FGFR3,FAT1,AHNAK,ZFP36L1,DNAH5,RB1,DST,CSMD3,DNAH11,TCHH,PCLO,ZFHX4,CUBN,KMT2A,SYNE2,RYR3,OBSCN,MUC17,PDE4DIP,ERBB3,MALAT1,ERBB2,AKAP9,PLEC,RYR1,AHNAK2,DNAH8,SPOP,PRKDC,USP34,MKI67,LRP1B,FAT3,MDN1,UTRN,NEB,DNAH3,CREBBP,NF1,ATM,CDKN2A,LRP2,LAMA3,ABCA13,ASXL2,DMXL2,ALMS1,SRRM2,DIDO1,SACS,ERCC2,LAMA2,VCAN,ANK2,VPS13D,KALRN,TRRAP,DSP,FBXW7,ANKHD1,ATAD5,TENM3,SVIL,DMD,ZNF624,RPTN,TRIO,RHOB,NCOR1,ANKRD11,RNF213,LYST,GOLGB1,MED13,COL6A3,KLF5,TENM1,VPS13B,TSC1,type
625,TCGA-UY-A9PE-01A-11D-A38G-08,120,30,0,30,0,0,0,0,0,0,0,0,60,0,60,0,0,120,10,60,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,120,0,0,0,70,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
626,TCGA-CF-A7I0-01A-22D-A34U-08,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
627,TCGA-S5-A6DX-01A-11D-A31L-08,60,0,0,70,240,0,0,0,60,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,70,0,0,0,10,0,0,0,60,10,0,0,0,0,60,0,0,0,170,0,0,0,0,0,120,0,0,60,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,30,0,0,0,0,60,0,0,0,0,0,0,170,0,0,0,0,0,60,0,60,0,0,120,60,60,0,0,prad
628,TCGA-FD-A62O-01A-11D-A30E-08,0,0,30,0,0,0,0,150,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
629,TCGA-E7-A4IJ-01A-31D-A26M-08,250,0,0,0,60,0,60,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,210,0,0,0,120,0,0,0,0,0,60,190,0,60,0,0,60,0,60,0,10,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,prad
630,TCGA-E7-A6MD-01A-41D-A34U-08,60,0,0,0,60,30,0,0,90,10,30,0,60,0,120,0,60,60,0,0,20,0,0,0,0,60,0,60,0,60,0,60,0,0,0,0,120,70,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,0,60,60,0,0,0,0,60,60,0,60,60,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,120,0,0,0,0,0,prad
631,TCGA-DK-A3WY-01A-11D-A22Z-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
632,TCGA-DK-A3IS-01A-21D-A21A-08,0,150,0,0,150,30,0,0,0,90,30,0,0,0,0,10,0,70,0,0,0,350,0,60,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,30,10,60,0,0,0,0,0,0,60,0,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,10,0,0,prad
633,TCGA-E7-A4XJ-01A-11D-A26M-08,0,0,200,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,prad
634,TCGA-XF-A8HH-01A-11D-A38G-08,0,30,0,0,0,170,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
635,TCGA-DK-A1A3-01A-11D-A13W-08,240,90,0,0,90,30,0,0,0,0,0,60,60,0,0,0,180,0,60,0,70,0,0,0,60,60,0,0,0,0,0,0,60,0,10,0,0,60,0,0,0,180,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,0,10,0,70,0,0,0,0,0,0,0,0,60,0,60,0,0,0,250,0,60,0,0,0,30,prad
636,TCGA-GV-A3QG-01A-11D-A21Z-08,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,60,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
637,TCGA-E7-A677-01A-11D-A30E-08,60,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,60,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,prad
638,TCGA-PQ-A6FI-01A-11D-A31L-08,0,60,0,60,10,0,0,0,60,0,150,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,30,0,0,0,0,60,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,prad
639,TCGA-DK-A3IT-01A-31D-A20D-08,0,0,0,60,60,0,0,0,120,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,60,0,0,0,0,60,0,0,120,0,0,390,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
640,TCGA-FD-A43X-01A-11D-A23U-08,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,0,70,10,0,0,10,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,60,10,0,0,70,0,0,0,0,0,0,0,60,0,0,0,0,170,0,0,0,0,prad
641,TCGA-GD-A6C6-01A-21D-A31L-08,160,60,0,30,30,150,60,60,60,0,170,0,0,0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,prad
642,TCGA-XF-AAN3-01A-11D-A42E-08,60,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,120,0,0,10,0,0,70,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,prad
643,TCGA-4Z-AA7R-01A-11D-A391-08,120,30,0,30,0,0,0,0,60,170,60,0,30,170,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,10,0,120,0,0,0,0,0,0,0,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,70,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
644,TCGA-PQ-A6FN-01A-11D-A31L-08,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,70,0,170,0,0,0,0,0,0,prad
645,TCGA-XF-A9T2-01A-11D-A42E-08,0,0,90,90,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,prad
646,TCGA-BT-A42F-01A-11D-A23U-08,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,prad
647,TCGA-FD-A6TA-01A-12D-A339-08,0,0,0,0,0,60,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,0,0,60,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,10,0,30,60,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,190,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,prad
648,TCGA-BT-A20R-01A-12D-A16O-08,120,60,30,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,30,0,30,0,0,60,0,60,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,60,70,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,prad
649,TCGA-DK-AA76-01A-11D-A391-08,60,0,150,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,60,0,0,0,0,0,30,0,0,10,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,0,0,0,10,0,0,0,0,0,0,0,prad
650,TCGA-GV-A6ZA-01A-12D-A339-08,190,0,60,70,60,120,0,0,30,0,0,0,0,0,0,90,0,10,0,0,10,0,170,0,0,0,0,60,0,60,0,0,0,120,0,0,0,0,0,30,0,0,120,0,0,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,10,0,0,0,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
651,TCGA-GV-A3QH-01A-11D-A21Z-08,160,60,0,0,120,60,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
652,TCGA-FD-A5BX-01A-11D-A26M-08,120,0,0,90,0,30,120,0,0,70,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,prad
653,TCGA-GV-A3QK-01B-11D-A23M-08,60,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,prad
654,TCGA-GC-A3YS-01A-11D-A23M-08,0,60,0,0,120,0,0,0,30,0,0,0,0,0,0,0,90,10,0,0,60,0,0,0,0,0,170,0,0,0,0,0,60,0,0,0,0,10,0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,30,0,0,0,0,prad
655,TCGA-XF-AAMH-01A-11D-A42E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,prad
656,TCGA-ZF-AA4X-01A-11D-A38G-08,70,90,60,0,60,0,60,120,60,0,10,60,0,0,0,0,30,0,10,60,60,0,0,0,60,0,30,0,60,10,60,0,0,10,0,0,60,0,30,30,0,0,70,0,70,30,0,0,0,150,0,0,0,0,180,0,0,0,0,0,240,0,0,60,0,10,0,0,0,0,0,0,0,130,0,0,60,180,0,0,60,0,0,0,0,0,0,0,0,10,60,0,0,0,60,0,0,10,0,0,prad
657,TCGA-GD-A76B-01A-11D-A32B-08,0,0,30,0,0,60,60,30,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,prad
658,TCGA-4Z-AA86-01A-11D-A391-08,0,70,0,0,0,0,0,0,60,0,0,70,0,0,0,0,0,0,130,0,60,0,0,50,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,170,0,60,0,0,10,0,0,0,0,0,0,0,0,prad
659,TCGA-FJ-A3ZE-01A-11D-A23M-08,70,60,0,0,370,150,0,0,0,0,170,60,0,0,0,0,0,60,0,60,0,120,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,60,0,60,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,prad
660,TCGA-GU-A42Q-01A-11D-A23U-08,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,prad
661,TCGA-XF-AAMZ-01A-11D-A42E-08,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,120,0,0,0,60,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,prad
662,TCGA-XF-AAN0-01A-11D-A42E-08,70,60,60,170,0,170,60,0,0,0,10,0,0,0,0,60,10,0,60,0,0,0,0,0,0,0,150,10,30,60,0,0,0,0,0,10,60,60,30,0,0,60,120,0,0,0,0,0,0,0,0,120,0,0,120,60,0,0,0,10,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,0,0,0,0,0,10,prad
663,TCGA-XF-A8HI-01A-11D-A38G-08,60,0,0,0,0,30,60,0,0,0,150,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,prad
664,TCGA-FD-A3N6-01A-11D-A21A-08,0,0,0,30,10,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,70,60,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
665,TCGA-XF-A9SU-01A-31D-A391-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
666,TCGA-DK-A3IU-01A-11D-A20D-08,120,60,170,30,10,0,0,0,60,0,0,0,60,0,0,0,0,30,0,30,0,0,0,0,0,60,0,30,10,0,0,10,0,60,0,30,60,0,10,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,60,0,0,10,0,0,0,120,0,60,0,prad
667,TCGA-DK-A3WX-01A-22D-A22Z-08,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,prad
668,TCGA-BT-A3PH-01A-11D-A21Z-08,120,60,30,0,120,90,0,0,0,180,0,120,0,0,60,0,0,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,70,0,60,0,150,0,0,0,60,0,0,0,0,0,0,0,120,0,0,60,60,0,30,0,30,60,0,0,0,0,0,0,0,120,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,prad
669,TCGA-ZF-AA4T-01A-11D-A38G-08,0,60,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,150,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
670,TCGA-4Z-AA7O-01A-31D-A391-08,70,0,30,30,0,0,0,0,120,0,0,0,10,0,0,170,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,60,0,0,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,prad
671,TCGA-FD-A5C1-01A-11D-A289-08,0,0,30,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,60,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
672,TCGA-GD-A3OP-01A-21D-A21Z-08,400,0,0,180,0,0,120,680,0,0,0,360,20,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,120,0,0,0,0,0,0,0,0,20,0,0,0,120,0,0,0,0,0,0,0,0,0,0,60,120,0,20,0,0,60,0,0,0,0,0,0,200,0,0,0,0,0,prad
673,TCGA-2F-A9KT-01A-11D-A38G-08,0,0,0,0,60,0,0,60,60,200,0,10,0,0,0,0,80,60,0,0,0,60,0,60,0,0,0,70,0,0,0,0,0,0,0,0,0,120,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
674,TCGA-FD-A5BY-01A-31D-A289-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
675,TCGA-XF-AAN1-01A-31D-A42E-08,60,0,0,0,0,0,0,150,0,0,0,0,0,0,0,60,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,60,0,60,0,60,0,0,0,0,0,60,0,0,0,60,0,60,0,0,0,0,0,0,prad
676,TCGA-ZF-AA56-01A-31D-A391-08,0,0,0,0,0,150,60,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,prad
677,TCGA-YC-A9TC-01A-22D-A391-08,10,0,0,30,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,60,0,0,30,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,prad
678,TCGA-BT-A42B-01A-32D-A23M-08,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
679,TCGA-GD-A2C5-01A-12D-A17V-08,130,60,30,20,210,30,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,120,0,0,0,120,10,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,prad
680,TCGA-GD-A3OQ-01A-32D-A21Z-08,0,0,150,0,0,0,0,0,0,0,0,0,0,300,120,0,120,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
681,TCGA-2F-A9KQ-01A-11D-A38G-08,120,0,0,0,0,0,0,0,60,0,0,0,0,320,0,30,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,170,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prad
682,TCGA-G2-A2EK-01A-22D-A18F-08,0,0,150,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,prad
